DataProvider,OperatorInfo,UsageType,SubmissionStatus,IsRecentlyVerified,DateLastVerified,ID,UUID,DataProviderID,DataProvidersReference,OperatorID,UsageTypeID,AddressInfo,Connections,DateLastStatusUpdate,MetadataValues,DataQualityLevel,DateCreated,SubmissionStatusTypeID,StatusType,OperatorsReference,UsageCost,NumberOfPoints,StatusTypeID,GeneralComments,UserComments,MediaItems
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'Comments': 'For use when the operator of the equipment is a single business owner connected to the location and equipment is not part of a larger network', 'IsPrivateIndividual': False, 'ID': 45, 'Title': '(Business Owner at Location)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': False, 'IsAccessKeyRequired': False, 'ID': 7, 'Title': 'Public - Notice Required'}","{'IsLive': True, 'ID': 100, 'Title': 'Imported and Published'}",False,2016-05-23T15:24:00Z,19803,58157CC3-ABAA-4493-9BAF-738744B7F3D6,1,,45.0,7.0,"{'ID': 20148, 'Title': 'Castleknock Hotel and Country Club', 'AddressLine1': 'Porterstown Road', 'AddressLine2': 'Castleknock', 'Town': 'Dublin', 'StateOrProvince': 'Dublin 15', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.36693, 'Longitude': -6.39284, 'Distance': 8.998739782631445, 'DistanceUnit': 1}","[{'ID': 91996, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 16, 'Voltage': 230, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 1}]",2016-05-23T15:24:00Z,,2,2013-10-17T03:49:00Z,100,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",Castleknock Hotel and Country Club,,1.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'ID': 1, 'Title': '(Unknown Operator)'}","{'ID': 1, 'Title': 'Public'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2020-08-06T11:37:00Z,155001,2DDA83A5-2C79-49D7-BB86-D58128D320A0,1,,1.0,1.0,"{'ID': 155355, 'Title': 'Marlay Park - Rear Carpark', 'AddressLine1': 'College Road', 'Town': 'Rathfarnham', 'StateOrProvince': 'Dublin', 'Postcode': '', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.2690045, 'Longitude': -6.2736247, 'Distance': 9.028048784925494, 'DistanceUnit': 1}","[{'ID': 218169, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2020-08-06T11:37:00Z,,1,2020-03-24T00:22:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'Comments': 'For use when the operator of the equipment is a single business owner connected to the location and equipment is not part of a larger network', 'IsPrivateIndividual': False, 'ID': 45, 'Title': '(Business Owner at Location)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': False, 'IsAccessKeyRequired': False, 'ID': 7, 'Title': 'Public - Notice Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2016-06-01T11:33:00Z,18309,D5C9C150-D113-4021-9BDF-379A12D077DC,1,,45.0,7.0,"{'ID': 18654, 'Title': 'Louis Fitzgerald Hotel', 'AddressLine1': 'Louis Fitzgerald Hotel, Newlands Cross', 'Town': 'Dublin', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.315352, 'Longitude': -6.384022, 'Distance': 9.064137222752729, 'DistanceUnit': 1}","[{'ID': 26686, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 230, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 1}]",2016-06-01T11:33:00Z,,2,2013-07-17T05:28:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",Louis Fitzgerald Hotel,,1.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.esb.ie/electric-cars/index.jsp', 'PhonePrimaryContact': ' 1890 372 387', 'IsPrivateIndividual': False, 'ContactEmail': 'ecars@esb.ie', 'FaultReportEmail': 'ecars@esb.ie', 'ID': 22, 'Title': 'ESB Ecars'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2019-06-22T05:31:00Z,127474,42F8866B-DE53-4464-A297-65CC7D6358AA,1,,22.0,4.0,"{'ID': 127820, 'Title': 'Irish Rail Coolmine Train Station', 'AddressLine1': 'Carpenterstown Road', 'Town': 'Dublin 15', 'StateOrProvince': 'County Dublin', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.377326, 'Longitude': -6.391846, 'Distance': 9.248867355140067, 'DistanceUnit': 1}","[{'ID': 178447, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2019-06-22T05:31:00Z,,1,2019-06-03T11:28:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",C34YV-A/B,,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://easygo.ie/', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 1241, 'Title': 'EasyGO (aka Carcharger.ie)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2019-09-15T13:59:00Z,130957,AC2BB9D9-612D-4DA2-ADD0-E526F61451CB,1,,1241.0,4.0,"{'ID': 131303, 'Title': 'Lidl Tallaght', 'AddressLine1': 'Lidl Business Pk, Main Street', 'AddressLine2': 'Tallaght Village', 'Town': 'Dublin 24', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.2877368186496, 'Longitude': -6.35305551586953, 'AccessComments': 'open 24/7', 'Distance': 9.251200449808803, 'DistanceUnit': 1}","[{'ID': 183449, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2019-09-15T13:59:00Z,,1,2019-08-27T20:15:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.esb.ie/electric-cars/index.jsp', 'PhonePrimaryContact': ' 1890 372 387', 'IsPrivateIndividual': False, 'ContactEmail': 'ecars@esb.ie', 'FaultReportEmail': 'ecars@esb.ie', 'ID': 22, 'Title': 'ESB Ecars'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",True,2023-05-08T16:37:00Z,265382,DF6EFF0C-B31A-4E78-B799-1F4109CB7F7A,1,,22.0,4.0,"{'ID': 265766, 'Title': 'Tesco Stocking Avenue', 'AddressLine1': 'Stocking Avenue', 'Postcode': 'D16 K3V7', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.27307022865162, 'Longitude': -6.3151300933444645, 'Distance': 9.277275383901216, 'DistanceUnit': 1}","[{'ID': 450385, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2023-05-08T16:37:00Z,,1,2023-05-08T16:37:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'Comments': 'For use when the operator of the equipment is a single business owner connected to the location and equipment is not part of a larger network', 'IsPrivateIndividual': False, 'ID': 45, 'Title': '(Business Owner at Location)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': False, 'IsAccessKeyRequired': False, 'ID': 7, 'Title': 'Public - Notice Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2016-06-01T11:33:00Z,18302,B8D721FD-1A3B-4A2F-A297-1045EAC59ACF,1,,45.0,7.0,"{'ID': 18647, 'Title': 'Clarion Hotel', 'AddressLine1': 'Clarion Hotel, Liffey Valley, Dublin 22', 'Town': 'Dublin', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.3556, 'Longitude': -6.40177, 'Distance': 9.410905319584813, 'DistanceUnit': 1}","[{'ID': 32993, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 230, 'PowerKW': 3.7, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 1}]",2016-06-01T11:33:00Z,,2,2013-07-17T05:28:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",Clarion Hotel,Free,1.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://easygo.ie/', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 1241, 'Title': 'EasyGO (aka Carcharger.ie)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",True,2023-04-24T15:12:00Z,93298,84B01F0E-B63E-4407-88B4-23887B0BE9F4,1,,1241.0,4.0,"{'ID': 93644, 'Title': 'Clayton Hotel Leopardstown', 'AddressLine1': 'formerly Bewleys Hotel, Central Park', 'AddressLine2': 'Leopardstown', 'Town': 'Dublin', 'StateOrProvince': 'County Dublin', 'Postcode': 'Dublin 18', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.271314, 'Longitude': -6.206086, 'Distance': 9.442041298476369, 'DistanceUnit': 1}","[{'ID': 132154, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Voltage': 230, 'PowerKW': 22.0, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 5}]",2023-04-24T15:12:00Z,,1,2017-09-25T15:44:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",Bewleys Hotel Leopardstown,,5.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'https://easygo.ie/', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 1241, 'Title': 'EasyGO (aka Carcharger.ie)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2020-08-26T08:47:00Z,165127,816D8B71-F1EC-4102-8C65-7E8ACDE621B8,1,,1241.0,4.0,"{'ID': 165486, 'Title': 'EasyGo public charging station', 'AddressLine1': 'Lidl', 'AddressLine2': 'Belgard', 'Town': 'tallaght', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.30205489154832, 'Longitude': -6.378194601347786, 'Distance': 9.459649304566934, 'DistanceUnit': 1}","[{'ID': 236747, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2020-08-26T08:47:00Z,,1,2020-08-25T23:23:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,Free,2.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.teslamotors.com', 'IsPrivateIndividual': False, 'IsRestrictedEdit': False, 'ID': 23, 'Title': 'Tesla (Tesla-only charging)'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2018-10-03T19:18:00Z,99256,08CE6FCB-F625-4280-9970-6EB9E9A5D278,1,,23.0,4.0,"{'ID': 99602, 'Title': 'Clayton Hotel Leopardstown', 'AddressLine1': 'Clayton Hotel Dublin - Leopardstown', 'Town': 'Dublin', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.271164, 'Longitude': -6.205897, 'ContactTelephone1': '+353 1 2935000', 'Distance': 9.462253427484749, 'DistanceUnit': 1}","[{'ID': 140220, 'ConnectionTypeID': 30, 'ConnectionType': {'IsDiscontinued': False, 'IsObsolete': False, 'ID': 30, 'Title': 'Tesla (Model S/X)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 230, 'PowerKW': 7.0, 'CurrentTypeID': 10, 'CurrentType': {'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}, 'Quantity': 1}]",2018-10-03T19:18:00Z,,1,2018-01-25T06:48:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",23602,,1.0,50.0,"1 Tesla Connector, up to 7kW.Available for customers. Please call ahead.",,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.nissan.co.uk', 'Comments': 'Network of franchised Nissan Dealers', 'IsPrivateIndividual': False, 'ID': 7, 'Title': 'Nissan UK Dealer Network'}","{'IsPayAtLocation': False, 'IsMembershipRequired': False, 'IsAccessKeyRequired': False, 'ID': 7, 'Title': 'Public - Notice Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2017-01-23T06:33:00Z,66622,20C093F3-83AD-419D-BA13-554514F1CF08,1,,7.0,7.0,"{'ID': 66968, 'Title': 'Windsor Motors Belgard (Nissan)', 'AddressLine1': ""Colbert's Fort"", 'Town': 'Tallaght', 'StateOrProvince': 'County Dublin', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.295, 'Longitude': -6.3694, 'Distance': 9.467583621416576, 'DistanceUnit': 1}","[{'ID': 92045, 'ConnectionTypeID': 2, 'ConnectionType': {'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 3, 'Level': {'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}, 'Amps': 125, 'Voltage': 400, 'PowerKW': 50.0, 'CurrentTypeID': 30, 'CurrentType': {'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}, 'Quantity': 1}]",2017-01-23T06:33:00Z,,1,2016-05-23T17:15:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",Windsor Motors Belgard (Nissan),,1.0,50.0,,,
"{'WebsiteURL': 'http://openchargemap.org', 'DataProviderStatusType': {'IsProviderEnabled': True, 'ID': 1, 'Title': 'Manual Data Entry'}, 'IsRestrictedEdit': False, 'IsOpenDataLicensed': True, 'IsApprovedImport': True, 'License': 'Licensed under Creative Commons Attribution 4.0 International (CC BY 4.0)', 'ID': 1, 'Title': 'Open Charge Map Contributors'}","{'WebsiteURL': 'http://www.esb.ie/electric-cars/index.jsp', 'PhonePrimaryContact': ' 1890 372 387', 'IsPrivateIndividual': False, 'ContactEmail': 'ecars@esb.ie', 'FaultReportEmail': 'ecars@esb.ie', 'ID': 22, 'Title': 'ESB Ecars'}","{'IsPayAtLocation': False, 'IsMembershipRequired': True, 'IsAccessKeyRequired': True, 'ID': 4, 'Title': 'Public - Membership Required'}","{'IsLive': True, 'ID': 200, 'Title': 'Submission Published'}",False,2021-06-03T02:38:00Z,175631,6A763601-E196-43C9-8B81-01DE6E8BFFAF,1,,22.0,4.0,"{'ID': 175990, 'Title': 'Tesco Clondalkin Superstore', 'AddressLine1': 'Boot Road', 'AddressLine2': 'Clondalkin', 'Town': 'Dublin', 'StateOrProvince': 'Dublin', 'CountryID': 3, 'Country': {'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}, 'Latitude': 53.32021381761908, 'Longitude': -6.394169408217408, 'RelatedURL': 'https://esb.ie/ecars', 'Distance': 9.47755569459479, 'DistanceUnit': 1}","[{'ID': 272697, 'ConnectionTypeID': 25, 'ConnectionType': {'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}, 'StatusTypeID': 50, 'StatusType': {'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}, 'LevelID': 2, 'Level': {'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}, 'Amps': 32, 'Voltage': 400, 'PowerKW': 22.0, 'CurrentTypeID': 20, 'CurrentType': {'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}, 'Quantity': 2}]",2021-06-03T02:38:00Z,,1,2021-06-02T22:39:00Z,200,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",,"€0.268/kWh (PAYG), €0.23/kWh (membership)",2.0,50.0,,,
