ID_x,Title,AddressLine1,Town,Postcode,CountryID,Country,Latitude,Longitude,AccessComments,RelatedURL,Distance,DistanceUnit,UUID,StateOrProvince,ContactTelephone1,AddressLine2,ContactTelephone2,ContactEmail,ID_y,ConnectionTypeID,ConnectionType,Reference,StatusTypeID,StatusType,LevelID,Level,Amps,Voltage,PowerKW,CurrentTypeID,CurrentType,Name,Quantity,Comments
161208,Lidl Citywest,Fortunestown Lane,Saggart,D24,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.285186554610505,-6.4186879857809345,,,12.739922054342756,1,EC33DF91-16F9-4150-AF3F-CD176487AA4D,,,,,,231530,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
53341,Supervalu Lucan,Newcastle Road,Lucan,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.34925919633476,-6.452668679363482,"At the very rear of the car park, turn right at entrance. near the mcdonalds",,12.76809903639326,1,1A3D5650-154E-472B-8ED8-EC171509288D,County Dublin,,,,,66007,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
53341,Supervalu Lucan,Newcastle Road,Lucan,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.34925919633476,-6.452668679363482,"At the very rear of the car park, turn right at entrance. near the mcdonalds",,12.76809903639326,1,1A3D5650-154E-472B-8ED8-EC171509288D,County Dublin,,,,,66008,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",120.0,500.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
53341,Supervalu Lucan,Newcastle Road,Lucan,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.34925919633476,-6.452668679363482,"At the very rear of the car park, turn right at entrance. near the mcdonalds",,12.76809903639326,1,1A3D5650-154E-472B-8ED8-EC171509288D,County Dublin,,,,,66009,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",63.0,400.0,43.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CHAdeMO,1.0,
127667,Citywest Shopping Centre Car Park,Citywest Drive,Saggart,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.283222,-6.421705,,,13.028994543625107,1,409F7950-17CC-483A-A206-7462921D3B3C,County Dublin,,,,,178274,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,75,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 75, 'Title': 'Partly Operational (Mixed)'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),4.0,
189909,Malahide Road,,Malahide,13,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.450375631527464,-6.156366107812573,,,13.135692101467512,1,53D8F8FD-A936-4AFE-BB1F-00FEC8954DDE,,,,,,306619,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,230.0,5.8,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
171668,Tesco Superstore,Tesshopping Centre,Lucan,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.353402,-6.459043,,,13.19647661702171,1,0494748B-3506-452E-AB68-414E4BC87CF3,Dublin,+35312583799,Hillcrest,,,261834,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
97670,Carra House,12 West Pier,Howth,D13 T1X6,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.389847,-6.072075,,http://www.carra.ie/go/contact_us,13.258277007370852,1,E0501035-EB8D-47DB-B4A6-21BE9D717B68,Co Dublin,,,,,138217,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",PG-81705,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,11.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
128587,Malahide Dart Station,Railway Avenue,Malahide,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.45168169139919,-6.156227600414638,,,13.264268266592344,1,C65DEC39-06BE-4FD9-8B61-F818D762E91F,County Dublin,,,,,179505,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
260853,Fitzpatricks Castle Hotel,Dalkey Avenue,,A96 A5F6,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.268712999462224,-6.113865049800893,,,13.265414154693078,1,45959122-B36E-4CAA-A81C-0D1619043C33,,,,,,438317,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),4.0,
66574,Irish Rail Dalkey Dart Station,Cunningham Road,Dalkey,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2758509,-6.10289650000004,,http://www.irishrail.ie/travel-information/dalkey,13.303416417578715,1,B485F93C-FF33-48A0-8ADF-629A6919DAEC,County Dublin,,,,,91531,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
189910,The Mall,The Mall,Malahide,13,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.45095642212985,-6.152330602984193,,,13.33241221817709,1,CD1A92BF-4F0C-49BA-A034-25C5116C8377,,,,,,306620,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,230.0,5.8,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
66811,Saint James' Terrace,Saint James' Terrace,Fingal,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.451232,-6.15157,,,13.385351258183517,1,F7BC8F45-6E52-46CA-B43A-6D8472FE6F93,County Dublin,,,,,91845,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
190937,Top Coolquay,North Road,Kilcoscan,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.4595227890872,-6.351490823220388,,https://www.bradysatcoolquay.ie/,13.615278925780423,1,76D5EBA4-70A5-419A-B313-C0453F7AA194,,,,,,308981,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),2.0,
190937,Top Coolquay,North Road,Kilcoscan,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.4595227890872,-6.351490823220388,,https://www.bradysatcoolquay.ie/,13.615278925780423,1,76D5EBA4-70A5-419A-B313-C0453F7AA194,,,,,,308982,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),2.0,
132396,Dell EMC Underground,Cherrywood Business Park,Loughlinstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.24537347445494,-6.138903552708825,In-hours strictly staff and visitor parking only.,,14.140057940346745,1,88C61608-561A-4E8F-BC22-2B359596E5E1,Co. Dublin,,,,,184763,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,3.5,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),5.0,
132395,Cherrywood Block D & E Parking,Cherrywood Business Park,Loughlinstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2432537065468,-6.14022301571504,,,14.285197594623162,1,64431D03-03FB-4DD0-B8BA-93F3DD140872,Co. Dublin,,,,,184762,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,7.0,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
260849,Eurofound,European Foundation,,D18 KP65,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.24637472974484,-6.132227146129651,,,14.308135249197857,1,16700683-7568-4ED2-ABEA-1B23A6FB3D35,,,Loughlinstown,,,438311,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),7.0,
132392,Cherrywood Red Private Carpark,Cherrywood Business Park,Loughlinstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2406739545375,-6.14539490503182,Private staff car park for Dell EMC employees.,,14.338127720533043,1,8602930F-A6C7-432B-9398-F228180D2C40,Co. Dublin,,,,,184753,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,7.5,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
132392,Cherrywood Red Private Carpark,Cherrywood Business Park,Loughlinstown,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2406739545375,-6.14539490503182,Private staff car park for Dell EMC employees.,,14.338127720533043,1,8602930F-A6C7-432B-9398-F228180D2C40,Co. Dublin,,,,,184754,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,7.5,10.0,"{'Description': 'Alternating Current - Single Phase', 'ID': 10, 'Title': 'AC (Single-Phase)'}",Type 2 (Socket Only),1.0,
113296,Irish Rail Bonboyne Station,Dunboyne Bridge,Dunboyne,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.41658,-6.46339,,,15.379973014535175,1,B5E4562E-BFCC-484C-AB33-8E2814F09A40,County Meath,,,,,159089,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
26356,Shankhill Dart Station,Shanganagh Wood,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.236875,-6.11792,,,15.724051291109706,1,BB8388AE-3E60-4A20-9310-D88F616C5200,Dublin 18,,Dun Laoghire,,,28380,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
161205,Lidl Shankill,Shanganagh Road,Shankill,D18,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.233583279354264,-6.123186710743312,,,15.813784188723991,1,C4EDEDF5-1C0C-429F-8C50-897BF047E652,,,,,,231527,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
127795,Main Street,Rathcoole,Dublin 24,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.281093,-6.469944,,,15.88402236338782,1,24623D96-1EE9-4849-B6F9-695B04443998,County Dublin,,,,,178422,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
15221,Maxol Service Station,M1,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.492693,-6.197212,,,16.429354902267125,1,8CE25A4C-7648-4533-A7D5-3AAA83F12D32,Donabate,,Turvey,,,13283,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",100.0,480.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
15221,Maxol Service Station,M1,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.492693,-6.197212,,,16.429354902267125,1,8CE25A4C-7648-4533-A7D5-3AAA83F12D32,Donabate,,Turvey,,,18532,1036,"{'FormalName': 'IEC 62196-2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 1036, 'Title': 'Type 2 (Tethered Connector) '}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,400.0,43.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",CHAdeMO,1.0,
15221,Maxol Service Station,M1,Dublin,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.492693,-6.197212,,,16.429354902267125,1,8CE25A4C-7648-4533-A7D5-3AAA83F12D32,Donabate,,Turvey,,,91763,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",100.0,400.0,50.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CHAdeMO,1.0,
191432,Leixlip Irish Rail,,Leixlip Electoral Division,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.36932188798383,-6.507015668439749,,,16.514632574324825,1,26BE10E7-C661-4445-97BB-97FAD4F90F27,,,,,,309984,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",,,22.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
261118,SuperValu Newcastle,Orchard Grove,,D22 HK06,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.29866790554354,-6.496462030826365,,,16.68300413552123,1,4D2FB93D-E22B-485D-8B42-12392C033521,,,,,,438912,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,150.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),3.0,
261118,SuperValu Newcastle,Orchard Grove,,D22 HK06,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.29866790554354,-6.496462030826365,,,16.68300413552123,1,4D2FB93D-E22B-485D-8B42-12392C033521,,,,,,438913,2,"{'FormalName': 'IEC 62196-3 Configuration AA', 'ID': 2, 'Title': 'CHAdeMO'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,75.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),1.0,
19288,Irish Rail M3 Parkway,M3 Parkway,Meath,,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.43385,-6.47119,,,16.818803696545935,1,2F36639E-497C-4316-90D2-7A10D1936499,County Meath,,Navan,,,19205,25,"{'FormalName': 'IEC 62196-2 Type 2', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 25, 'Title': 'Type 2 (Socket Only)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",2.0,"{'Comments': 'Over 2 kW, usually non-domestic socket type', 'IsFastChargeCapable': False, 'ID': 2, 'Title': 'Level 2 : Medium (Over 2kW)'}",32.0,400.0,7.0,20.0,"{'Description': 'Alternating Current - Three Phase', 'ID': 20, 'Title': 'AC (Three-Phase)'}",Type 2 (Socket Only),2.0,
260728,Applegreen N7 Rathcoole,Naas Road,,D22 HK06,3,"{'ISOCode': 'IE', 'ContinentCode': 'EU', 'ID': 3, 'Title': 'Ireland'}",53.2768919328264,-6.496605127939802,,,17.667662538141652,1,C22D6070-5F9A-419E-862A-E587D5AE407F,,,,,,437944,33,"{'FormalName': 'IEC 62196-3 Configuration FF', 'IsDiscontinued': False, 'IsObsolete': False, 'ID': 33, 'Title': 'CCS (Type 2)'}",,50,"{'IsOperational': True, 'IsUserSelectable': True, 'ID': 50, 'Title': 'Operational'}",3.0,"{'Comments': '40KW and Higher', 'IsFastChargeCapable': True, 'ID': 3, 'Title': 'Level 3:  High (Over 40kW)'}",,,90.0,30.0,"{'Description': 'Direct Current', 'ID': 30, 'Title': 'DC'}",CCS (Type 2),2.0,
